meetreeks_id,meetlocatie_id,bron_id,accreditatienummer,component,matrix,meetopstelling_id,meetduur,eenheid,begindatumtijd,einddatumtijd,waarde,opm_code
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T02:00:00+01:00,2025-08-07T03:00:00+01:00,13.86,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T03:00:00+01:00,2025-08-07T04:00:00+01:00,14.8,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T04:00:00+01:00,2025-08-07T05:00:00+01:00,15.37,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T05:00:00+01:00,2025-08-07T06:00:00+01:00,15.71,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T06:00:00+01:00,2025-08-07T07:00:00+01:00,15.87,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T07:00:00+01:00,2025-08-07T08:00:00+01:00,12.78,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T08:00:00+01:00,2025-08-07T09:00:00+01:00,8.21,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T09:00:00+01:00,2025-08-07T10:00:00+01:00,8.52,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T10:00:00+01:00,2025-08-07T11:00:00+01:00,7.26,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T11:00:00+01:00,2025-08-07T12:00:00+01:00,5.31,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T12:00:00+01:00,2025-08-07T13:00:00+01:00,3.31,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T13:00:00+01:00,2025-08-07T14:00:00+01:00,3.72,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T14:00:00+01:00,2025-08-07T15:00:00+01:00,4.43,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T15:00:00+01:00,2025-08-07T16:00:00+01:00,4.2,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T16:00:00+01:00,2025-08-07T17:00:00+01:00,4.76,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T17:00:00+01:00,2025-08-07T18:00:00+01:00,5.52,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T18:00:00+01:00,2025-08-07T19:00:00+01:00,5.23,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T19:00:00+01:00,2025-08-07T20:00:00+01:00,6.67,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T20:00:00+01:00,2025-08-07T21:00:00+01:00,8.63,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T21:00:00+01:00,2025-08-07T22:00:00+01:00,9.0,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T22:00:00+01:00,2025-08-07T23:00:00+01:00,8.45,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-07T23:00:00+01:00,2025-08-08T00:00:00+01:00,9.55,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T00:00:00+01:00,2025-08-08T01:00:00+01:00,7.19,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T01:00:00+01:00,2025-08-08T02:00:00+01:00,10.82,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T02:00:00+01:00,2025-08-08T03:00:00+01:00,7.71,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T03:00:00+01:00,2025-08-08T04:00:00+01:00,11.54,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T04:00:00+01:00,2025-08-08T05:00:00+01:00,10.38,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T05:00:00+01:00,2025-08-08T06:00:00+01:00,9.1,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T06:00:00+01:00,2025-08-08T07:00:00+01:00,10.35,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T07:00:00+01:00,2025-08-08T08:00:00+01:00,8.86,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T08:00:00+01:00,2025-08-08T09:00:00+01:00,6.25,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T09:00:00+01:00,2025-08-08T10:00:00+01:00,4.59,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T10:00:00+01:00,2025-08-08T11:00:00+01:00,5.76,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T11:00:00+01:00,2025-08-08T12:00:00+01:00,4.74,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T12:00:00+01:00,2025-08-08T13:00:00+01:00,5.93,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T13:00:00+01:00,2025-08-08T14:00:00+01:00,5.68,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T14:00:00+01:00,2025-08-08T15:00:00+01:00,3.38,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T15:00:00+01:00,2025-08-08T16:00:00+01:00,3.94,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T16:00:00+01:00,2025-08-08T17:00:00+01:00,3.7,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T17:00:00+01:00,2025-08-08T18:00:00+01:00,3.39,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T18:00:00+01:00,2025-08-08T19:00:00+01:00,3.98,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T19:00:00+01:00,2025-08-08T20:00:00+01:00,6.33,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T20:00:00+01:00,2025-08-08T21:00:00+01:00,17.24,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T21:00:00+01:00,2025-08-08T22:00:00+01:00,13.82,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T22:00:00+01:00,2025-08-08T23:00:00+01:00,16.94,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-08T23:00:00+01:00,2025-08-09T00:00:00+01:00,16.08,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T00:00:00+01:00,2025-08-09T01:00:00+01:00,16.1,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T01:00:00+01:00,2025-08-09T02:00:00+01:00,14.38,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T02:00:00+01:00,2025-08-09T03:00:00+01:00,15.02,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T03:00:00+01:00,2025-08-09T04:00:00+01:00,13.14,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T04:00:00+01:00,2025-08-09T05:00:00+01:00,13.17,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T05:00:00+01:00,2025-08-09T06:00:00+01:00,11.86,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T06:00:00+01:00,2025-08-09T07:00:00+01:00,9.7,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T07:00:00+01:00,2025-08-09T08:00:00+01:00,11.57,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T08:00:00+01:00,2025-08-09T09:00:00+01:00,8.82,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T09:00:00+01:00,2025-08-09T10:00:00+01:00,8.38,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T10:00:00+01:00,2025-08-09T11:00:00+01:00,11.25,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T11:00:00+01:00,2025-08-09T12:00:00+01:00,7.36,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T12:00:00+01:00,2025-08-09T13:00:00+01:00,4.57,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T13:00:00+01:00,2025-08-09T14:00:00+01:00,4.3,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T14:00:00+01:00,2025-08-09T15:00:00+01:00,3.72,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T15:00:00+01:00,2025-08-09T16:00:00+01:00,3.07,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T16:00:00+01:00,2025-08-09T17:00:00+01:00,3.15,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T17:00:00+01:00,2025-08-09T18:00:00+01:00,3.38,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T18:00:00+01:00,2025-08-09T19:00:00+01:00,4.93,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T19:00:00+01:00,2025-08-09T20:00:00+01:00,5.3,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T20:00:00+01:00,2025-08-09T21:00:00+01:00,5.13,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T21:00:00+01:00,2025-08-09T22:00:00+01:00,5.41,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T22:00:00+01:00,2025-08-09T23:00:00+01:00,6.55,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-09T23:00:00+01:00,2025-08-10T00:00:00+01:00,7.17,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T00:00:00+01:00,2025-08-10T01:00:00+01:00,9.07,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T01:00:00+01:00,2025-08-10T02:00:00+01:00,11.98,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T02:00:00+01:00,2025-08-10T03:00:00+01:00,10.27,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T03:00:00+01:00,2025-08-10T04:00:00+01:00,11.26,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T04:00:00+01:00,2025-08-10T05:00:00+01:00,11.84,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T05:00:00+01:00,2025-08-10T06:00:00+01:00,10.85,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T06:00:00+01:00,2025-08-10T07:00:00+01:00,9.2,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T07:00:00+01:00,2025-08-10T08:00:00+01:00,9.56,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T08:00:00+01:00,2025-08-10T09:00:00+01:00,5.65,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T09:00:00+01:00,2025-08-10T10:00:00+01:00,4.01,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T10:00:00+01:00,2025-08-10T11:00:00+01:00,2.98,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T11:00:00+01:00,2025-08-10T12:00:00+01:00,3.09,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T12:00:00+01:00,2025-08-10T13:00:00+01:00,2.74,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T13:00:00+01:00,2025-08-10T14:00:00+01:00,2.96,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T14:00:00+01:00,2025-08-10T15:00:00+01:00,2.45,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T15:00:00+01:00,2025-08-10T16:00:00+01:00,2.18,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T16:00:00+01:00,2025-08-10T17:00:00+01:00,2.6,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T17:00:00+01:00,2025-08-10T18:00:00+01:00,2.25,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T18:00:00+01:00,2025-08-10T19:00:00+01:00,2.65,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T19:00:00+01:00,2025-08-10T20:00:00+01:00,9.91,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T20:00:00+01:00,2025-08-10T21:00:00+01:00,17.84,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T21:00:00+01:00,2025-08-10T22:00:00+01:00,21.96,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T22:00:00+01:00,2025-08-10T23:00:00+01:00,10.28,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-10T23:00:00+01:00,2025-08-11T00:00:00+01:00,7.32,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T00:00:00+01:00,2025-08-11T01:00:00+01:00,7.28,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T01:00:00+01:00,2025-08-11T02:00:00+01:00,10.84,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T02:00:00+01:00,2025-08-11T03:00:00+01:00,10.7,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T03:00:00+01:00,2025-08-11T04:00:00+01:00,10.87,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T04:00:00+01:00,2025-08-11T05:00:00+01:00,14.68,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T05:00:00+01:00,2025-08-11T06:00:00+01:00,13.93,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T06:00:00+01:00,2025-08-11T07:00:00+01:00,16.95,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T07:00:00+01:00,2025-08-11T08:00:00+01:00,16.78,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T08:00:00+01:00,2025-08-11T09:00:00+01:00,11.39,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T09:00:00+01:00,2025-08-11T10:00:00+01:00,5.43,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T10:00:00+01:00,2025-08-11T11:00:00+01:00,3.69,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T11:00:00+01:00,2025-08-11T12:00:00+01:00,2.46,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T12:00:00+01:00,2025-08-11T13:00:00+01:00,3.82,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T13:00:00+01:00,2025-08-11T14:00:00+01:00,6.63,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T14:00:00+01:00,2025-08-11T15:00:00+01:00,5.13,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T15:00:00+01:00,2025-08-11T16:00:00+01:00,4.88,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T16:00:00+01:00,2025-08-11T17:00:00+01:00,4.72,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T17:00:00+01:00,2025-08-11T18:00:00+01:00,5.15,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T18:00:00+01:00,2025-08-11T19:00:00+01:00,4.43,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T19:00:00+01:00,2025-08-11T20:00:00+01:00,13.23,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T20:00:00+01:00,2025-08-11T21:00:00+01:00,28.82,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T21:00:00+01:00,2025-08-11T22:00:00+01:00,28.94,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T22:00:00+01:00,2025-08-11T23:00:00+01:00,26.69,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-11T23:00:00+01:00,2025-08-12T00:00:00+01:00,24.62,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T00:00:00+01:00,2025-08-12T01:00:00+01:00,17.78,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T01:00:00+01:00,2025-08-12T02:00:00+01:00,13.91,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T02:00:00+01:00,2025-08-12T03:00:00+01:00,19.4,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T03:00:00+01:00,2025-08-12T04:00:00+01:00,26.17,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T04:00:00+01:00,2025-08-12T05:00:00+01:00,20.16,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T05:00:00+01:00,2025-08-12T06:00:00+01:00,20.7,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T06:00:00+01:00,2025-08-12T07:00:00+01:00,25.28,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T07:00:00+01:00,2025-08-12T08:00:00+01:00,23.09,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T08:00:00+01:00,2025-08-12T09:00:00+01:00,16.4,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T09:00:00+01:00,2025-08-12T10:00:00+01:00,14.7,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T10:00:00+01:00,2025-08-12T11:00:00+01:00,14.32,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T11:00:00+01:00,2025-08-12T12:00:00+01:00,10.05,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T12:00:00+01:00,2025-08-12T13:00:00+01:00,5.78,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T13:00:00+01:00,2025-08-12T14:00:00+01:00,4.63,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T14:00:00+01:00,2025-08-12T15:00:00+01:00,3.94,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T15:00:00+01:00,2025-08-12T16:00:00+01:00,3.73,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T16:00:00+01:00,2025-08-12T17:00:00+01:00,4.45,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T17:00:00+01:00,2025-08-12T18:00:00+01:00,6.0,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T18:00:00+01:00,2025-08-12T19:00:00+01:00,7.97,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T19:00:00+01:00,2025-08-12T20:00:00+01:00,27.92,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T20:00:00+01:00,2025-08-12T21:00:00+01:00,29.07,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T21:00:00+01:00,2025-08-12T22:00:00+01:00,27.93,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T22:00:00+01:00,2025-08-12T23:00:00+01:00,37.05,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-12T23:00:00+01:00,2025-08-13T00:00:00+01:00,17.54,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T00:00:00+01:00,2025-08-13T01:00:00+01:00,18.7,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T01:00:00+01:00,2025-08-13T02:00:00+01:00,17.57,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T02:00:00+01:00,2025-08-13T03:00:00+01:00,15.59,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T03:00:00+01:00,2025-08-13T04:00:00+01:00,15.98,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T04:00:00+01:00,2025-08-13T05:00:00+01:00,13.12,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T05:00:00+01:00,2025-08-13T06:00:00+01:00,22.47,
NL10107_NO2_lucht,NL10107,LML,L224,NO2,lucht,chemoluminesc_APIT200,uur,µg/m³,2025-08-13T06:00:00+01:00,2025-08-13T07:00:00+01:00,32.81,
